id,customer_id_hash,transaction_type,earn_source,points,is_drink_purchase,drink_category,drink_price_jod,reward_id,created_at,expires_at,notes,role
a551abc16b94e34d058c7a7a8ad1e49d4492d714efa27146c34aa7be29a6ee6f,40f1624a0c78a36a80451f1c5cd5483d62c3b60f486f1614d1bfbb9deb45ba37,earn,Admin Adjustment (+),50,False,,,,2025-12-25 18:48:32,,Manual point grant,admin
1b05265a4f0fa921af0bc2896493f0f82bfe209bf477d6a0ef4b371202d960c9,99464bc01aa23b70b8852bce183f82600a9ba496baa75ec28f0f3cf506b6b565,earn,Admin Adjustment (+),20,False,,,,2025-12-27 09:57:35,,Manual point grant,admin
2118707dbd05f0b3bbc0c17bbe6a6ec9bda766d5e6534df8cee5fe318f3aab4c,368e45f7fdfd6ac42dd3eb08b3767325bd3f9190c8ffdce31e99c57801aff781,earn,Welcome Bonus,10,False,,,,2025-12-28 00:56:00,2026-06-26 00:56:00,Welcome to Raw Smith Circle!,customer
f0b91d717cd8b8c4c4d4d962d823fd661e043e7234e802c0377e1b636a43f621,2cb88112fa7ad53e58327912695ffccac99701b4b668913b7cc20291fea7490b,earn,Welcome Bonus,10,False,,,,2025-12-29 00:52:00,2026-06-27 00:52:00,Welcome to Raw Smith Circle!,customer
2b3337d8e7bae23c56dbdb78692a7034c9acc9301c92c7c5c3e4511fd84767f3,9b33e3d0c4ff628e166b7efb8fd55c09cba3e063f6495d33fbca3ad8ee2c6d1e,earn,Admin Adjustment (+),5,False,,,,2025-12-30 00:14:44,,Manual point grant,admin
25d32c92571e4dbf2d69d626b2422c7d7cc27c0b9714229731af97120ec0f44c,18faf257ba6922a03804d8b32bc48b9e8d8dc3529f3c98c32e8461e6ea1333f9,earn,Admin Adjustment (+),10,False,,,,2025-12-31 07:49:34,,Manual point grant,admin
7c6a12e9b277690bf46ef92fd28b13e7d9edfb428518e5b3090dd92e904d6fe9,572e7bcdc164f282bc44cdcdd67fc5350bcdbc045623a217dcd546578bc6a1fe,earn,Welcome Bonus,10,False,,,,2026-01-01 00:18:00,2026-06-30 00:18:00,Welcome to Raw Smith Circle!,customer
e9d9fde79a2596396886359218a316abbb52e3ab612ba0ad232aaeb663c64b2c,28fdcf56c3efb71adde36a9b085827c2a86594042e2cbf7bd17867f7897e2e1f,earn,Admin Adjustment (+),25,False,,,,2026-01-01 12:32:57,,Manual point grant,admin
616996f5b20a5824afa1607e2acc5081bdb215dd96eebdede5e40f111e520f3d,0ff90bc0bbcd2b800a55694239163c64632fef53a7f77980481e8563aec9c938,earn,Admin Adjustment (+),5,False,,,,2026-01-01 20:02:27,,Manual point grant,admin
c3d6cb22204371019686724f6f468fd91269adfcec9a4bf6e316f886df659fba,9b33e3d0c4ff628e166b7efb8fd55c09cba3e063f6495d33fbca3ad8ee2c6d1e,earn,Welcome Bonus,10,False,,,,2026-01-02 00:29:00,2026-07-01 00:29:00,Welcome to Raw Smith Circle!,customer
f38895d4cf69cf09e78b1b3f5503e756031269b6c2e2d6bfc4a1a4f78c368102,d700ea1d09479e0c5c125481375ae85f31c8de99a0ad054f8005b5e6c0fac837,earn,Admin Adjustment (+),5,False,,,,2026-01-02 00:29:53,,Manual point grant,admin
de369dcef25831cc20a17ed4def2736f78a9655d823fc8d1c8ed77c81624f5e5,dc32e655c2abd3b8221175d18034d3be52f2142319021c4950ee84d4de1ae8eb,earn,Welcome Bonus,10,False,,,,2026-01-02 00:38:00,2026-07-01 00:38:00,Welcome to Raw Smith Circle!,customer
6368ed2fd2f75b7ed2725dcaf23e92398e2eaac26b7926ed8a6f15c96546559d,dc6c6ed3352b9e3131a29fbc4a0de86324d4d853fd7f3075c7c85cb287a757af,earn,Admin Adjustment (+),5,False,,,,2026-01-02 17:59:35,,Manual point grant,admin
547fabe6258a25cafd1fed9eb586a354cc0747f37b9dedce8b92b9303b7cd208,42684987372e043ce2ef6fe8153facba96b2fc87da58eb8ee534cfa812400cdd,earn,Welcome Bonus,10,False,,,,2026-01-03 00:15:00,2026-07-02 00:15:00,Welcome to Raw Smith Circle!,customer
b96a8a3808c52a2c211a98ec766baa24abcf37acf4ea7d9e530f18f508f36cbb,1213d29819e36ac0d6e1ec2b8d7c2e0314e88983bdd54ec3dd41870668d0c48c,earn,Welcome Bonus,10,False,,,,2026-01-03 00:27:00,2026-07-02 00:27:00,Welcome to Raw Smith Circle!,customer
3c91838ab82a304078d5b6fc2632347622dcf4d94e29ae3c5cecc8035b93c9ca,f0d16cd473be8fb9ea54491cdffea34070e84b4f082f8112ace8ffaf4497db30,earn,Admin Adjustment (+),15,False,,,,2026-01-03 04:08:11,,Manual point grant,admin
104e1d4b420678951401c539a55a2dc233db85a78a22a386b8664785f2e944e2,8daea32368efc7c43579ba565687901a994777f9c6943b29e866d255b34d2ee2,earn,Admin Adjustment (+),10,False,,,,2026-01-03 16:58:44,,Manual point grant,admin
ad5eba6671febf6961000339cfd9c287eca2f829db887880a92a06273ec50ad2,ac735306a8aa503c7380285f162117b2991cfb026895d51c483d4ce6be2d39ba,earn,Admin Adjustment (+),25,False,,,,2026-01-04 09:22:35,,Manual point grant,admin
87cc705bbc784f6f099505a35c02ebbd21ef3c78f2a165d125ab62410683f77a,8daea32368efc7c43579ba565687901a994777f9c6943b29e866d255b34d2ee2,earn,Admin Adjustment (+),60,False,,,,2026-01-04 13:55:48,,Manual point grant,admin
d3f9f3a2516276e17b87b0ed0c8fd1aea93173402346fa4c7b4babe3b6453de6,2291349a28cfeb08cfc82c4b6dadf009426b7440f1c9fd833e824cf7955f7bcf,earn,Admin Adjustment (+),25,False,,,,2026-01-05 15:50:51,,Manual point grant,admin
480e5d64591f79134c53f621ce96ae83be15560f8b26aa96c7344349e09dbc89,b88d8f57cbf74f97c48bf8e3a7ba52cab430ded920a6bed56278cd278f6b9c69,earn,Admin Adjustment (+),50,False,,,,2026-01-06 06:45:32,,Manual point grant,admin
b750fb116329bdcb2ca10fb3db18f2e42233abc1aad7805da36aca88e21739e2,b3eb552de0a0f67f0a71865949650c93e78c8e5a147159e68ea59876a4d0f51b,earn,Admin Adjustment (+),10,False,,,,2026-01-06 10:23:33,,Manual point grant,admin
ba3e81a4027497f245a068da64376e99b30e97561388bedc5f1c53dc4879b716,6721da032907a59aaed29f5d51f8533e84421989cc78a29cc0de7de9feed4b30,earn,Admin Adjustment (+),10,False,,,,2026-01-06 11:35:30,,Manual point grant,admin
e60ac4afebc5a78d46efe8601075f884f215b2f99d08b6fefadc4a0e3c1157f5,b3eb552de0a0f67f0a71865949650c93e78c8e5a147159e68ea59876a4d0f51b,earn,Admin Adjustment (+),20,False,,,,2026-01-06 15:49:04,2026-07-05 15:49:04,Manual point grant,admin
dba28adb052e5f3a35b1eeb50d53f85ab1e64a53eebfe347f2825c3977db514b,d0d2247cdf00c6beeb2f658e7d1141d9319f85a4e57acd15ecfa6aa0f1d14b31,earn,Admin Adjustment (+),15,False,,,,2026-01-08 09:48:42,,Manual point grant,admin
9f8adbdec2a3712055f81b41cc5aeeaf15deb91a3f1d541aeb0bfa4556600fe2,7c3ed7730f0ca83a853404ec99d01be8ce4f75980f76d47d2b76d6bc1b87549e,earn,Admin Adjustment (+),10,False,,,,2026-01-08 12:05:25,,Manual point grant,admin
77941c7e66b7281aa7c125b922eac28df792b1568620d8088aa862ddffb05867,00facca840129191d923ccec896fb5384a007e008cb3b14c573fac8b7374c92b,earn,Admin Adjustment (+),20,False,,,,2026-01-08 17:24:00,,Manual point grant,admin
b1388985afd82a61815e21fe6587c5f9e2860d30170a50795bab9e1507e10dcb,01ce66bda34d8522fd5b741f0c5f0b877dbd89826e89c99d6d41947db2e53bcd,earn,Admin Adjustment (+),5,False,,,,2026-01-09 00:19:18,,Manual point grant,admin
89c4d21837d37521db34ea905f46e8606df7cc3838764228e881be22656c7cdf,d93fbc85257c4367a197bfa2585ef581a41b8ac58589f0e5d49ddca1f29ae30d,earn,Admin Adjustment (+),10,False,,,,2026-01-09 17:13:39,,Manual point grant,admin
97e7296fa723d9ee7af0946e86eae35a6181f0c6ef98d3b54095102917b6e0b1,d2358ef73786472dd117291391a151f5a4db970e99b1f3cd23874d25f912037c,earn,Admin Adjustment (+),20,False,,,,2026-01-10 07:08:47,,Manual point grant,admin
66c96def892a31cd17fe6f3977338f3fdb527cf0b47b94385442a8258304a919,c16d69c03bf20932e60535de01303a169e4464bb000a79431ceb098d1522524f,redeem,Redemption,-100,False,,,2300562cdbefd09dc81a88309109acdf348b126d4815761a1d9bfada8fd9e1c3,2026-01-10 10:59:12,,Redeemed: Free Pastry with Drink,customer
b99585bc6a034efedf57d114b88b94024818aab4342ae3cf9377c974b6bd9cad,0b967561b4dbe706e7b417df39203cdc52fbd9bd2d83dbf54ddec980282fb3b8,earn,Admin Adjustment (+),20,False,,,,2026-01-10 14:16:06,,Manual point grant,admin
314cde62d4bf1281e2f7d7257086dcb090cd929cd5206c0473fef69b1c6c84aa,9a7112834a9a5f55b6a98974a27226f1072a02576b624f726cff1b55f0d64a05,earn,Admin Adjustment (+),10,False,,,,2026-01-11 12:09:20,,Manual point grant,admin
78ca88cb40c4da8d25f030e994a1cb69b7ba142dd47e205da6dce34a7620a888,305a12e7f6ec0efc4c5de1d8b3b835cdc641401ac6f3f9a116415a104f8e02ed,earn,Admin Adjustment (+),10,False,,,,2026-01-11 12:47:10,2026-07-10 12:47:10,Manual point grant,admin
8aad9eedc5a8ea7de5ee9399ce67335ed648917dd8fe66aa61954f49746980a5,579da5019dd74d0aaef5b375021936697054dc4c4698d8b5969f3c53ac3cc368,earn,Admin Adjustment (+),20,False,,,,2026-01-11 16:19:16,,Manual point grant,admin
3e93bd0de5dbacfcadac47ebfc6c4b2b4e454fe4d64dd38be54c5ec68b6312fe,7c144b48c34b5be9b0353ecf7d80d6c511438672ffb9c2eda096f89cc2d315ca,earn,Admin Adjustment (+),50,False,,,,2026-01-12 17:44:33,,Manual point grant,admin
96d6a232d587ca562fb122696e0cf030af00994311c37e93cda1e94ac78c40cc,050f2b8c6f0d503728dd5adf1a68e2a72d4b74b90e8d5d854c53df0eb44408e8,earn,Admin Adjustment (+),10,False,,,,2026-01-13 07:10:03,,Manual point grant,admin
5a09d1b288c13ef990d8f23e72b54723d99d37feed137beb70d53d5e6f32f441,717023e64628bfa50667d42670d426b7b1475cee28e5bff20c7a9b5b0dfd126d,earn,Admin Adjustment (+),10,False,,,,2026-01-13 14:23:37,,Manual point grant,admin
f9905320c0d93b28a56bb16f25ece4ad3228ff25d41758d43f7c2545561bce0f,0c32258e3c936c2eaf222d8868d1d9ec998081e7dfa117e9876902dfed47d3d3,earn,Admin Adjustment (+),10,False,,,,2026-01-14 10:11:39,,Manual point grant,admin
6db2c04886c33cfbdfbce165399540190102a09ca33238f552d75644cc2be5f5,aa67e8edc3ea2d76eb3a365d66a98091c2b42488f3287aa89253db78111d0d16,earn,Referral,25,False,,,,2026-01-15 10:52:18,,Referral bonus,customer
a18ead782785bd094b3823b5e36ca411d1244ba7cc3947ab58627c66e1f08d9b,0c32258e3c936c2eaf222d8868d1d9ec998081e7dfa117e9876902dfed47d3d3,earn,Admin Adjustment (+),10,False,,,,2026-01-16 06:08:45,,Manual point grant,admin
ec2bead3275a5c79a0caaf99238b5d3b7754b061d51b547e8f0c99f726c19e44,a7ba72bd68a4caa4afda5f062409afde37657f402fed81d6466b62612a2f068d,earn,Admin Adjustment (+),25,False,,,,2026-01-16 11:48:02,,Manual point grant,admin
7314402201e1d20f7ab6516557bd466e5f45a7c2653ebcad20a7fec8ba5b14ea,dc6c6ed3352b9e3131a29fbc4a0de86324d4d853fd7f3075c7c85cb287a757af,earn,Admin Adjustment (+),20,False,,,,2026-01-16 15:45:18,,Manual point grant,admin
b79e0f3e659e287faacde4925fed4d266e7c95b71c9c3a2ade41061ccd61b0de,88335f2b1fde41da84a59a25f840bd94d4cefcbf99349229e6ad88b821772bd2,earn,Admin Adjustment (+),20,False,,,,2026-01-17 09:25:18,,Manual point grant,admin
26d0131f23a201043c8d881e259e8e924a48a10b5579656c9534377548eb90be,ac735306a8aa503c7380285f162117b2991cfb026895d51c483d4ce6be2d39ba,earn,Admin Adjustment (+),5,False,,,,2026-01-17 12:13:22,,Manual point grant,admin
5aaf2efebbc4e87358cd56b6ef5f26306f6f9f781ddca812b12638d0b0ece18a,9b33e3d0c4ff628e166b7efb8fd55c09cba3e063f6495d33fbca3ad8ee2c6d1e,earn,Admin Adjustment (+),10,False,,,,2026-01-18 13:36:09,2026-07-17 13:36:09,Manual point grant,admin
af449abcd219189f8d5192290c77dd1a2f0959fd1548e5a5344b44eccfd5e1db,dc32e655c2abd3b8221175d18034d3be52f2142319021c4950ee84d4de1ae8eb,redeem,Redemption,-75,False,,,1263198b51f764cce09198f6bb60bfc1cd9cdcb55b9fc1e769a6d26aeb435a08,2026-01-19 12:44:47,,Redeemed: Free Drip Coffee,customer
128b68f3f41cbe1b88c9cc41b689a022bb25b266bfda6dad2f95d97d3bc8fbdb,a5371be890f7605dad814a294a1aa6c890f61a4356f08d30ec0ab9ccf20da0f0,earn,Admin Adjustment (+),25,False,,,,2026-01-20 09:46:12,,Manual point grant,admin
3f486f0fb34505dd573376c0a40026d3a67f63188a76bc889cbad6a1c67e8d59,5f44c132f8640bfe6c97267e5bb2b6e0b7243a8c7eb05a3b61f4feefa92103a9,earn,Drink Purchase,3,True,espresso,1.5,,2026-01-20 13:06:25,2026-07-19 13:06:25,Drink purchase points,customer
0bd51a413fbcbf7a0d0266cf75fdbd87e96665f485db9da97698691f20d00e34,8c14f6f19e902454ca59e6b18d6c8a2d5340805a65a05dcb237c6f70007011b9,earn,Admin Adjustment (+),5,False,,,,2026-01-21 09:40:12,,Manual point grant,admin
2e660a69ae5c49ad8f91ada01eb85d374a39bb8586bf3e26f82b297f22b8d8ed,ac735306a8aa503c7380285f162117b2991cfb026895d51c483d4ce6be2d39ba,earn,Admin Adjustment (+),20,False,,,,2026-01-21 12:22:26,,Manual point grant,admin
d76e6b998d27b51e21beea70a77c0f7d8b3726d31b07544b609c2a10d4e91ddf,cbe0cc2e3c71af739591c458f36d5c2a2bda23b5721a0dcaee07fe735823b2a6,earn,Admin Adjustment (+),20,False,,,,2026-01-21 15:51:57,,Manual point grant,admin
fab8ccff8c69a6881f7396af658cee23f2386a4c322472f4b56164a535da415f,51119a3455dc32a4bad89096840853f1f847e76e80d0b2744adb54305f3310a5,earn,Admin Adjustment (+),5,False,,,,2026-01-21 23:34:50,2026-07-20 23:34:50,Manual point grant,admin
cbbca717e131337acd4946574949ecfc7149ba09ab806893eb8513020c1f82e7,6dac106c43be786560dae9ffa4fec30a00275f8c3649e643a67745a6f526de90,earn,Admin Adjustment (+),10,False,,,,2026-01-22 14:11:20,,Manual point grant,admin
fc46f945ccc43f7f84d8310832360acc2e2f659d4f382ed5c39df731efc8eac2,a5371be890f7605dad814a294a1aa6c890f61a4356f08d30ec0ab9ccf20da0f0,earn,Admin Adjustment (+),10,False,,,,2026-01-22 14:43:47,,Manual point grant,admin
8c64f6f5ee3c2cf90cde916de22ac41309e2f71ec0e5e4c121bcc5e43d83c285,050f2b8c6f0d503728dd5adf1a68e2a72d4b74b90e8d5d854c53df0eb44408e8,earn,Admin Adjustment (+),40,False,,,,2026-01-23 07:57:10,,Manual point grant,admin
5e677b1bf764fb73ae3c2118e12b390cd0549a8b10c38fd589adaff7f585183f,51119a3455dc32a4bad89096840853f1f847e76e80d0b2744adb54305f3310a5,earn,Admin Adjustment (+),10,False,,,,2026-01-24 08:20:53,,Manual point grant,admin
c64a7481ca261a4ce99fb986a7984446e78776b2b7ebe093e23b25edc071b868,a5371be890f7605dad814a294a1aa6c890f61a4356f08d30ec0ab9ccf20da0f0,earn,Admin Adjustment (+),10,False,,,,2026-01-24 11:00:57,,Manual point grant,admin
750ebc89a35405f9bc64d74b1b7a315875aa298b8e3a97f1406d2b053c2ed7b2,d79455d8c89ad399900fcc9eea1e23b91f83e9ec360b9247ea3bda261c466d7a,earn,Admin Adjustment (+),10,False,,,,2026-01-24 12:15:04,,Manual point grant,admin
456bdfee4657da6b29bb1a53367957f5591ea1b5659f8469bdcee32707f48822,d700ea1d09479e0c5c125481375ae85f31c8de99a0ad054f8005b5e6c0fac837,earn,Admin Adjustment (+),20,False,,,,2026-01-24 13:36:14,,Manual point grant,admin
794ebfebcf6d742246eca8a67f1f789a18cab58607bac6e82c7471c6993ebb85,6a4579783621b55ff9a27b1dcb5d8247ab21e53fc5d407a9765944089e86255a,earn,Welcome Bonus,10,False,,,,2026-01-25 00:35:00,2026-07-24 00:35:00,Welcome to Raw Smith Circle!,customer
63228dd6b0481957e144c5ca4463dc41cecdbd39764870638e121836f984a203,5f44c132f8640bfe6c97267e5bb2b6e0b7243a8c7eb05a3b61f4feefa92103a9,earn,Admin Adjustment (+),20,False,,,,2026-01-25 08:30:42,,Manual point grant,admin
543ca72c58773adf28f7700914fa711331f07aca41ad90b6a445976660d84dc1,b3eb552de0a0f67f0a71865949650c93e78c8e5a147159e68ea59876a4d0f51b,earn,Admin Adjustment (+),5,False,,,,2026-01-25 12:57:01,,Manual point grant,admin
f5f5003aa41920a6945f8522bc859f7ac2332cdfadb1dd062234f62eb6f9258a,51119a3455dc32a4bad89096840853f1f847e76e80d0b2744adb54305f3310a5,earn,Admin Adjustment (+),20,False,,,,2026-01-26 18:51:44,,Manual point grant,admin
bdb1595a3e920d3a3aaa8c90fec982074c0cd9f2e99ebed4aa744c418f474a52,bf4b607c8335801c9337eeb434891608aa61266b18764b77dd87a6c4771325ad,earn,Admin Adjustment (+),40,False,,,,2026-01-27 10:47:16,,Manual point grant,admin
dfede887098398003f7fdd4eaa1aa5ab27946abd0f53ca32462442e182d27d9d,572e7bcdc164f282bc44cdcdd67fc5350bcdbc045623a217dcd546578bc6a1fe,earn,Admin Adjustment (+),10,False,,,,2026-01-29 08:44:55,,Manual point grant,admin
ca9365fdeb7e045000b48916b8ea3f3e897be99de6a380739be6b60a6ab70b9c,dd821bb8c29de15afe7e2e73810f8e9b72bb1852e57faa3746e8b00411a09f89,earn,Admin Adjustment (+),10,False,,,,2026-01-29 17:51:00,,Manual point grant,admin
4ba13d9bb0446d76a4d5e6a5d5e765be10a78564b424dcd6ef12b50de13f7607,2e8f0e76c882f5903f22ccf95aa653083fffbe09cb425883ad0cb59769e08f3a,earn,Admin Adjustment (+),10,False,,,,2026-01-30 12:26:52,,Manual point grant,admin
f62cd58d02b6939853a4d56f16b901ca9331a55a9d7ba9e83886bfd99750b84c,6721da032907a59aaed29f5d51f8533e84421989cc78a29cc0de7de9feed4b30,earn,Welcome Bonus,10,False,,,,2026-01-31 00:45:00,2026-07-30 00:45:00,Welcome to Raw Smith Circle!,customer
153b3d7d64abecc438ad5bb43d2f5bca16b01f1fed295216db779311248f563b,6a778f53e276b2e56dd531c6bca9a51c7cc4921ba36b011e76d67052f353b9d8,earn,Admin Adjustment (+),10,False,,,,2026-01-31 04:58:34,,Manual point grant,admin
11b9f90c6e4de6b1959fec2dd81ca9dfbc5eea0b775b64a8c41cf43031408b32,fb812e987eeb88cda1a9d54159fa441826c866053835948a5ba9682e1999413e,earn,Admin Adjustment (+),40,False,,,,2026-01-31 11:53:29,,Manual point grant,admin
d7b9161786d3c1c51d30244657b1a9b20497ccaa2d8206be41e259d63aecb9e0,dc6c6ed3352b9e3131a29fbc4a0de86324d4d853fd7f3075c7c85cb287a757af,earn,Admin Adjustment (+),20,False,,,,2026-01-31 15:30:27,,Manual point grant,admin
4aed28b5cb46b569402a39d931a147650f5cb00a6cea11d47fb7d91818da0af1,f0d16cd473be8fb9ea54491cdffea34070e84b4f082f8112ace8ffaf4497db30,earn,Admin Adjustment (+),10,False,,,,2026-01-31 18:52:23,,Manual point grant,admin
bc783e74c48bd9219b156bf2dacf1c21c44137b7f5859ae8557bb708713a1c74,7d05a042bca1664d46ffb3e0cc7e61805072a66609f037e5716bd9acef69babd,earn,Admin Adjustment (+),20,False,,,,2026-02-01 05:07:26,,Manual point grant,admin
14878a753d18bb9ad315a883abd83a69313d4346a40994851d2e8830d018e0cb,f01b52ebb7c94bef7ebcd01c064f3196c99fceda251c71f3fdb357f4225f22f1,earn,Admin Adjustment (+),75,False,,,,2026-02-01 06:42:17,,Manual point grant,admin
379b578feb3fb60ff188e4de239d5d895bffb3e2e7f344b7899c607459e545c4,f5b20136157c0cff8c5ea61346789079efb90608cc2ec788e421a96b8c3ce866,earn,Admin Adjustment (+),25,False,,,,2026-02-01 12:16:04,,Manual point grant,admin
311f3b122f1c137d65dcdf5b8b80d04732de0efbe042dbc20df9d90e18f5abf2,f8bf4184ac4772f1e5b1619f281e19c104eb941ea082c23e1a12a4356e87a6bf,earn,Admin Adjustment (+),10,False,,,,2026-02-01 13:40:24,2026-07-31 13:40:24,Manual point grant,admin
40a87076c009300e0f070c732157a0aefc46ea2c148a4b4274c702ebb1367ec9,0d3408992aa5cde329676d42510ce925946ad6241a2ea928fb54547f83f443c7,earn,Admin Adjustment (+),15,False,,,,2026-02-01 18:49:17,2026-07-31 18:49:17,Manual point grant,admin
d0560e1ebf3d3955753048e74bb7571d60cf2ff0c2564d5aaa9e80d70923559e,b25ed1750aae5ef9500d96b7397194edd2a695e75a3cc7ee271f2117a10ed547,earn,Admin Adjustment (+),5,False,,,,2026-02-02 08:31:18,,Manual point grant,admin
2f2220062121d277872d727cbf1dc165be5f3047027671536fb3fe1643a63002,eacacd00ff11f46719d582facbc7cbe4875e41b9ddd4b81a1838ac3b859ab353,earn,Admin Adjustment (+),10,False,,,,2026-02-02 11:19:46,,Manual point grant,admin
49f9c91b6be6878d4572759617014c293fb14ab37e37f68ed667619120f1f600,b88d8f57cbf74f97c48bf8e3a7ba52cab430ded920a6bed56278cd278f6b9c69,earn,Admin Adjustment (+),10,False,,,,2026-02-02 15:35:33,,Manual point grant,admin
6eb87232cab146987b11290c5b9658ea77b5cad2a770ba22bf89157a7309cefb,2291349a28cfeb08cfc82c4b6dadf009426b7440f1c9fd833e824cf7955f7bcf,earn,Admin Adjustment (+),10,False,,,,2026-02-02 15:36:24,2026-08-01 15:36:24,Manual point grant,admin
fa06c1d17b303b37a729a7617a71be3361e5b8d32da9f55e045d52c821106478,b3eb552de0a0f67f0a71865949650c93e78c8e5a147159e68ea59876a4d0f51b,earn,Admin Adjustment (+),15,False,,,,2026-02-02 15:37:12,,Manual point grant,admin
3b3bf552bc480b381709a32e7c477f12c675dab7c251e43191f59b085fa65c42,25df2f1d5b8b23ef368fb24cab9daf584d896ed46a2301a8562844be9a7aecc2,earn,Admin Adjustment (+),40,False,,,,2026-02-02 15:49:12,,Manual point grant,admin
4811a844589324b8753d58bda80924bddbf264b54fef8b5686ac26746c38abc9,a7289bd8b1618463665127e90d6a93a0833404d4ff535505af69a36320ab4d66,earn,Admin Adjustment (+),60,False,,,,2026-02-02 18:09:03,,Manual point grant,admin
823920205b35eb24d745e223930106b02ff3d6b98697e6871cbedce96c3c078a,d0d2247cdf00c6beeb2f658e7d1141d9319f85a4e57acd15ecfa6aa0f1d14b31,earn,Admin Adjustment (+),20,False,,,,2026-02-03 01:08:55,,Manual point grant,admin
38971b4f6ee86533343e274bdc4ab09a96ee0bd18d63d609c4968fb0c6b1fb5b,7161db4f68d71ca261982b752ef99ffd76824da1be1d41e264037e79e551a93c,earn,Admin Adjustment (+),10,False,,,,2026-02-03 07:03:03,,Manual point grant,admin
7ab19964d92a9bd853b21744b468ac80d3c192e876be6bdd2b9bcdcf7588e794,3b57545e04f252b6574ff70a85305f629244a20f77211f89c920854cd92ad3b2,earn,Admin Adjustment (+),25,False,,,,2026-02-03 07:03:35,2026-08-02 07:03:35,Manual point grant,admin
842b400b4e87355416843a3e583ab21a8a1d28e8fb2430761fe6ade5dc84ad20,0c32258e3c936c2eaf222d8868d1d9ec998081e7dfa117e9876902dfed47d3d3,earn,Admin Adjustment (+),5,False,,,,2026-02-03 09:18:50,,Manual point grant,admin
d39588a43d2846454752f9fa7c00afeee9cec6dc8278cd314c25ae6c01734bbd,050f2b8c6f0d503728dd5adf1a68e2a72d4b74b90e8d5d854c53df0eb44408e8,earn,Admin Adjustment (+),200,False,,,,2026-02-03 11:53:46,,Manual point grant,admin
4ff1079be42bf4fdab819ce21b144bf16335339fc3d4cddb053c78c60da0b28b,7d05a042bca1664d46ffb3e0cc7e61805072a66609f037e5716bd9acef69babd,earn,Admin Adjustment (+),25,False,,,,2026-02-03 12:07:19,,Manual point grant,admin
f6f1874d46866cea74954d1ed3475ed45d86da87ad14b1a230ee74d6ae2f936f,dc32e655c2abd3b8221175d18034d3be52f2142319021c4950ee84d4de1ae8eb,earn,Admin Adjustment (+),5,False,,,,2026-02-03 17:04:12,2026-08-02 17:04:12,Manual point grant,admin
6685e2b5ef5f071b6521b0d677b19e79ca6355e6d062cebfecbf67679be22ff3,d2358ef73786472dd117291391a151f5a4db970e99b1f3cd23874d25f912037c,earn,Admin Adjustment (+),10,False,,,,2026-02-04 10:47:27,,Manual point grant,admin
2bc0e377676f41f4d4a06b0d00fa96cd9e4d5340120cbadecf1aacfab1cf8fa7,e702380378174949186afa51af1c6110f2ff0a27d8b84fa830047d7481284181,earn,Admin Adjustment (+),10,False,,,,2026-02-04 12:36:47,2026-08-03 12:36:47,Manual point grant,admin
934d16b8c252a1f6ad5ea854199ecd039e9336d8e8bcd8d5f6a6cca8ef2b87e0,05dd121f492dde883117a525c1df359dd94346399e1e5dc7b69ef0dcb8e00a16,earn,Admin Adjustment (+),20,False,,,,2026-02-04 13:40:33,,Manual point grant,admin
85ce427d19c7eb9a4d7cd858223dc703b94488a75b84297f310ac716aa8067bb,d300865f64e1c69f6165fbebcfdd3e8f919c34f6db2d412ac381dec1589a843a,earn,Admin Adjustment (+),20,False,,,,2026-02-04 14:15:23,,Manual point grant,admin
803bde1cd429d7580737cef09dfc79b0177f1f6f965faeae4a4a72e47d74eec4,579da5019dd74d0aaef5b375021936697054dc4c4698d8b5969f3c53ac3cc368,earn,Admin Adjustment (+),10,False,,,,2026-02-04 14:28:15,,Manual point grant,admin
89f721ff27e2dcab2d64b2de0f61110f182b7fff983b91f237ff9c443e74c5f2,7d05a042bca1664d46ffb3e0cc7e61805072a66609f037e5716bd9acef69babd,earn,Admin Adjustment (+),10,False,,,,2026-02-05 10:50:13,,Manual point grant,admin
2374f875709fa81ebc1f96bb24e9ed500332427ba8a83650eb75084ff8d77cb7,dd772f66d8b80d454d7f9876c419d88afce0403af3ae67742bf4227f723a55eb,earn,Admin Adjustment (+),5,False,,,,2026-02-05 15:30:22,2026-08-04 15:30:22,Manual point grant,admin
6717bb489186808b56328817e5987e7780b17e1f25e75215ebfbb1d970ede1b3,a5371be890f7605dad814a294a1aa6c890f61a4356f08d30ec0ab9ccf20da0f0,earn,Admin Adjustment (+),10,False,,,,2026-02-06 00:59:58,,Manual point grant,admin
c82243d6de3b65d2d6165b44c970dc7a5c90d923cd0197ab95101cedb07f20bd,7161db4f68d71ca261982b752ef99ffd76824da1be1d41e264037e79e551a93c,earn,Admin Adjustment (+),10,False,,,,2026-02-06 06:02:19,,Manual point grant,admin
992ac8ec14565caffe052b87c13f39ba4c79e2d9fcce57eeeb2cc801aa57046e,cffe157722e96ff5b189a894d08326c3ace0f2d79c90daa012e141b17fb264f2,earn,Admin Adjustment (+),5,False,,,,2026-02-06 10:51:02,2026-08-05 10:51:02,Manual point grant,admin
8dda73ff033bd10cbee16fdc6ee69f17d1634ffab2b4879f5f485651aa029c08,022ed022d58340abfb9e11fe980e1c419717bd640236544827edbb73995f6c7c,earn,Admin Adjustment (+),10,False,,,,2026-02-06 11:24:02,,Manual point grant,admin
